x_val,nn
0.0,1.0
0.005076142131979695,0.9949238578680203
0.01015228426395939,0.9847715736040609
0.050761421319796954,0.949238578680203
0.05583756345177665,0.8883248730964467
0.10152284263959391,0.8629441624365483
0.1065989847715736,0.8578680203045685
0.1116751269035533,0.7868020304568528
0.15228426395939088,0.7461928934010152
0.27411167512690354,0.5888324873096447
0.3147208121827411,0.5482233502538071
0.3197969543147208,0.27411167512690354
0.41116751269035534,0.27411167512690354
0.45685279187817257,0.27411167512690354
0.4619289340101523,0.27411167512690354
0.5736040609137056,0.15736040609137056
0.5746040609137056,0.0
1.0,0.0
