x_val,nn
0.0,1.0
0.006711409395973154,0.9932885906040269
0.013422818791946308,0.9865771812080537
0.020134228187919462,0.9798657718120806
0.026845637583892617,0.9731543624161074
0.03355704697986577,0.9664429530201343
0.040268456375838924,0.912751677852349
0.04697986577181208,0.9060402684563759
0.053691275167785234,0.8993288590604027
0.06040268456375839,0.8859060402684564
0.06711409395973154,0.8791946308724832
0.0738255033557047,0.8322147651006712
0.08053691275167785,0.825503355704698
0.087248322147651,0.7718120805369127
0.09395973154362416,0.7651006711409396
0.10067114093959731,0.7583892617449665
0.10738255033557047,0.738255033557047
0.11409395973154363,0.7248322147651006
0.12080536912751678,0.7248322147651006
0.12751677852348994,0.4966442953020134
0.1342281879194631,0.4966442953020134
0.4429530201342282,0.4563758389261745
0.4563758389261745,0.4429530201342282
0.46308724832214765,0.4161073825503356
0.4697986577181208,0.40939597315436244
0.47651006711409394,0.38926174496644295
0.48322147651006714,0.3825503355704698
0.4899328859060403,0.37583892617449666
0.4966442953020134,0.37583892617449666
0.5033557046979866,0.3691275167785235
0.5100671140939598,0.2550335570469799
0.5167785234899329,0.20134228187919462
0.5234899328859061,0.20134228187919462
0.5302013422818792,0.1476510067114094
0.5312013422818792,0.0
1.0,0.0
