x_val,nn
0.0,1.0
0.006535947712418301,0.9934640522875817
0.013071895424836602,0.9869281045751634
0.0196078431372549,0.9803921568627451
0.026143790849673203,0.9607843137254902
0.032679738562091505,0.954248366013072
0.0392156862745098,0.8823529411764706
0.0457516339869281,0.8758169934640523
0.05228758169934641,0.7973856209150327
0.058823529411764705,0.7777777777777778
0.06535947712418301,0.7712418300653595
0.0718954248366013,0.738562091503268
0.0784313725490196,0.6928104575163399
0.08496732026143791,0.673202614379085
0.0915032679738562,0.5424836601307189
0.09803921568627451,0.5359477124183006
0.10457516339869281,0.5294117647058824
0.1111111111111111,0.5228758169934641
0.11764705882352941,0.47058823529411764
0.12418300653594772,0.45098039215686275
0.13071895424836602,0.45098039215686275
0.32679738562091504,0.41830065359477125
0.3333333333333333,0.41830065359477125
0.33986928104575165,0.41830065359477125
0.43790849673202614,0.26143790849673204
0.4444444444444444,0.26143790849673204
0.45098039215686275,0.17647058823529413
0.45198039215686275,0.0
1.0,0.0
